"","monthlyLoadPeaks","monthlySummativeLoads","avgMaxTemps","zone","Date","cumNPR_MW","cumSummer","cumWinter","cumNPR_MW_Renewable","cumSummer_Renewable","cumWinter_Renewable","cumNPR_MW_NonRenewable","cumSummer_NonRenewable","cumWinter_NonRenewable","DateTime","upstate"
"548",17983.2215022837,7793303.09430873,39.1187696820821,"C","2019-02",7558.7,6754.3,7068.1,788.5,674.1,674.1,6770.2,6080.2,6394,2019-02-01,"Upstate"
"549",16126.4985611444,7687487.22545804,42.2409851088078,"C","2019-03",7558.7,6754.3,7068.1,788.5,674.1,674.1,6770.2,6080.2,6394,2019-03-01,"Upstate"
"550",13814.1445131872,6438812.0907726,50.3932497649036,"C","2019-04",7558.7,6754.3,7068.1,788.5,674.1,674.1,6770.2,6080.2,6394,2019-04-01,"Upstate"
"551",16904.7783316421,5996225.15573073,71.345301980646,"C","2019-05",8108.7,7304.3,7618.1,1338.5,1224.1,1224.1,6770.2,6080.2,6394,2019-05-01,"Upstate"
"552",20156.2977032162,6931910.85621009,75.867807963863,"C","2019-06",8588.7,7784.3,8122.1,1818.5,1704.1,1728.1,6770.2,6080.2,6394,2019-06-01,"Upstate"
"553",21894.8526196515,9073758.35603014,82.3880632248434,"C","2019-07",8588.7,7784.3,8122.1,1818.5,1704.1,1728.1,6770.2,6080.2,6394,2019-07-01,"Upstate"
"554",21505.6364443612,9191802.65244648,80.1384403031809,"C","2019-08",8588.7,7784.3,8122.1,1818.5,1704.1,1728.1,6770.2,6080.2,6394,2019-08-01,"Upstate"
"555",21346.7203148315,7070956.09638151,73.9526494281649,"C","2019-09",8588.7,7784.3,8122.1,1818.5,1704.1,1728.1,6770.2,6080.2,6394,2019-09-01,"Upstate"
"556",13549.4677873783,6189177.30064174,58.1721013168492,"C","2019-10",8588.7,7784.3,8122.1,1818.5,1704.1,1728.1,6770.2,6080.2,6394,2019-10-01,"Upstate"
"557",15915.0771171665,7059853.79823985,43.7069432852908,"C","2019-11",8588.7,7784.3,8122.1,1818.5,1704.1,1728.1,6770.2,6080.2,6394,2019-11-01,"Upstate"
"558",18506.6698519444,8550206.61638243,34.6082136148266,"C","2019-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2019-12-01,"Upstate"
"559",19978.3217559534,8996749.04411838,32.5142109830329,"C","2020-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-01-01,"Upstate"
"560",18037.1664975552,7480648.98545136,40.1303623489718,"C","2020-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-02-01,"Upstate"
"561",16286.8892743715,7838349.60821957,40.8506913292744,"C","2020-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-03-01,"Upstate"
"562",13742.8873805855,6187531.72326738,54.3563296275559,"C","2020-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-04-01,"Upstate"
"563",17124.3508045434,5876684.81822444,68.8801186798373,"C","2020-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-05-01,"Upstate"
"564",20288.5490577749,6884105.89282331,75.5858823034307,"C","2020-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-06-01,"Upstate"
"565",22115.4335351694,8597552.99326306,80.8604185258626,"C","2020-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-07-01,"Upstate"
"566",21709.125858426,8398738.44034386,78.8283764059048,"C","2020-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-08-01,"Upstate"
"567",21468.4419311017,6889496.01007205,73.9551748269769,"C","2020-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-09-01,"Upstate"
"568",13523.1600951821,6213594.16480862,61.0080543777703,"C","2020-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-10-01,"Upstate"
"569",15967.2403348646,7172905.75693884,44.6485213738146,"C","2020-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-11-01,"Upstate"
"570",18680.0411723059,8796587.11897553,33.3053253497165,"C","2020-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2020-12-01,"Upstate"
"571",20130.7786540133,9516553.30530524,31.9275823304986,"C","2021-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-01-01,"Upstate"
"572",18138.1731689242,7617436.26962631,40.2981872115313,"C","2021-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-02-01,"Upstate"
"573",16446.0527561485,7942218.74552833,39.6113196371127,"C","2021-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-03-01,"Upstate"
"574",13923.0008902502,6542210.06033291,52.0509308387187,"C","2021-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-04-01,"Upstate"
"575",17140.3305756669,6168928.56546437,70.7095110407735,"C","2021-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-05-01,"Upstate"
"576",20418.1386999898,6948431.51389064,75.4266909087208,"C","2021-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-06-01,"Upstate"
"577",22214.8408104251,9183655.38509138,81.3288285161307,"C","2021-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-07-01,"Upstate"
"578",21823.0945133667,8986758.17190444,79.0397859842551,"C","2021-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-08-01,"Upstate"
"579",21616.3835155414,7237559.44327765,73.5973086881732,"C","2021-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-09-01,"Upstate"
"580",13673.6088661959,6338673.41263964,59.4017610340697,"C","2021-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-10-01,"Upstate"
"581",16150.971320105,7360844.41380978,42.8165710393142,"C","2021-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-11-01,"Upstate"
"582",18768.6212287761,8806108.26833104,33.6978640528346,"C","2021-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2021-12-01,"Upstate"
"583",20271.1623486464,9535262.86671769,31.6401187759628,"C","2022-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-01-01,"Upstate"
"584",18275.2638381248,7847058.73670784,39.8667473459066,"C","2022-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-02-01,"Upstate"
"585",16506.8700604889,8006454.92061193,40.5966813512685,"C","2022-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-03-01,"Upstate"
"586",14039.8675643338,6593999.14159331,51.5133004804377,"C","2022-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-04-01,"Upstate"
"587",17241.6709013553,6179469.5123997,70.89014052965,"C","2022-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-05-01,"Upstate"
"588",20533.7087215952,7091757.83198491,75.5906638774348,"C","2022-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-06-01,"Upstate"
"589",22324.6510680166,9259833.24891765,81.6995520738336,"C","2022-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-07-01,"Upstate"
"590",21930.2116255357,9209640.187665,79.4317316806653,"C","2022-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-08-01,"Upstate"
"591",21738.4428000808,7276244.31300128,73.7356100319569,"C","2022-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-09-01,"Upstate"
"592",13783.6451225205,6394402.15023803,59.0001397526899,"C","2022-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-10-01,"Upstate"
"593",16239.5487158177,7369900.04644932,43.1884167656357,"C","2022-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-11-01,"Upstate"
"594",18866.3067912374,8866975.45568566,34.0167504618097,"C","2022-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2022-12-01,"Upstate"
"595",20378.8069484363,9473825.09439988,31.964281078509,"C","2023-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-01-01,"Upstate"
"596",18387.2623733012,7802754.01666208,39.9738386427565,"C","2023-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-02-01,"Upstate"
"597",16613.5994888918,8076268.65868067,40.6619602025945,"C","2023-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-03-01,"Upstate"
"598",14097.1878977835,6540282.12788572,52.5569030214619,"C","2023-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-04-01,"Upstate"
"599",17390.7170280522,6148084.8503844,70.157710847185,"C","2023-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-05-01,"Upstate"
"600",20661.573406299,7116436.10042138,75.5844963687517,"C","2023-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-06-01,"Upstate"
"601",22480.0198484847,9107179.96130648,81.385790465059,"C","2023-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-07-01,"Upstate"
"602",22078.1847435004,8963692.30632613,79.2027375248887,"C","2023-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-08-01,"Upstate"
"603",21866.5485303284,7232489.16059683,73.8113409664639,"C","2023-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-09-01,"Upstate"
"604",13852.5750951684,6442008.49214584,59.737786308509,"C","2023-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-10-01,"Upstate"
"605",16324.2525780587,7430375.68552119,43.7068509719985,"C","2023-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-11-01,"Upstate"
"606",18998.2360313916,8988671.38539046,33.7506164719158,"C","2023-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2023-12-01,"Upstate"
"607",20511.8170383698,9680713.88284266,31.9422265085785,"C","2024-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-01-01,"Upstate"
"608",18504.5268409369,7869650.4181394,40.088341317511,"C","2024-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-02-01,"Upstate"
"609",16747.3604566411,8149805.97282521,40.2799067985356,"C","2024-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-03-01,"Upstate"
"610",14210.6706221705,6666259.1534698,52.3455248532579,"C","2024-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-04-01,"Upstate"
"611",17498.8828467704,6285998.78888509,70.3772570819789,"C","2024-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-05-01,"Upstate"
"612",20797.8331356635,7167437.2042427,75.5275444011806,"C","2024-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-06-01,"Upstate"
"613",22621.4314883391,9339476.96276363,81.373662434044,"C","2024-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-07-01,"Upstate"
"614",22220.4314692202,9178923.32692852,79.1499521419356,"C","2024-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-08-01,"Upstate"
"615",22009.5292369036,7377506.4334414,73.731821278888,"C","2024-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-09-01,"Upstate"
"616",13962.1290626891,6504240.15270088,59.5962002361183,"C","2024-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-10-01,"Upstate"
"617",16454.3800548179,7523042.55430827,43.3705797960153,"C","2024-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-11-01,"Upstate"
"618",19122.3968594097,9041095.33178186,33.7387234024766,"C","2024-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2024-12-01,"Upstate"
"619",20652.8901018419,9745578.234889,31.8334731433324,"C","2025-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-01-01,"Upstate"
"620",18635.3634674036,7981918.85366542,40.005035533104,"C","2025-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-02-01,"Upstate"
"621",16860.66400684,8213940.15914966,40.4049032862419,"C","2025-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-03-01,"Upstate"
"622",14331.3519620258,6725433.79147139,52.0500145875386,"C","2025-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-04-01,"Upstate"
"623",17612.2960093942,6325153.50556458,70.5569585370342,"C","2025-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-05-01,"Upstate"
"624",20932.2882969591,7247245.11241399,75.5519319674247,"C","2025-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-06-01,"Upstate"
"625",22757.2260722463,9430440.4197797,81.4919487489572,"C","2025-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-07-01,"Upstate"
"626",22355.6506092971,9322123.5023493,79.2533725881784,"C","2025-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-08-01,"Upstate"
"627",22150.1888325322,7435520.91487348,73.73534429072,"C","2025-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-09-01,"Upstate"
"628",14078.2776500056,6552245.17321798,59.3842827934675,"C","2025-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-10-01,"Upstate"
"629",16575.0935482807,7566063.99502036,43.3137433759431,"C","2025-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-11-01,"Upstate"
"630",19243.7976106833,9098981.50905726,33.8396791464113,"C","2025-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2025-12-01,"Upstate"
"631",20782.5522930254,9764638.87628385,31.8837626885478,"C","2026-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-01-01,"Upstate"
"632",18760.3747800086,8009804.66898101,39.9959976779775,"C","2026-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-02-01,"Upstate"
"633",16973.8453272077,8272468.59983015,40.4945647730742,"C","2026-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-03-01,"Upstate"
"634",14430.9787371706,6741339.28455553,52.2414825088697,"C","2026-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-04-01,"Upstate"
"635",17740.1840208521,6334769.070136,70.4075855318661,"C","2026-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-05-01,"Upstate"
"636",21065.3287052511,7290942.33862659,75.5630590131491,"C","2026-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-06-01,"Upstate"
"637",22900.8946666757,9412561.02901645,81.4503233838265,"C","2026-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-07-01,"Upstate"
"638",22496.3697385524,9278894.88490865,79.2322465024096,"C","2026-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-08-01,"Upstate"
"639",22287.0289195296,7450649.54208987,73.7627565213311,"C","2026-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-09-01,"Upstate"
"640",14179.3260218846,6601844.79725613,59.5179700583926,"C","2026-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-10-01,"Upstate"
"641",16684.7057419329,7619864.7589569,43.4575694452055,"C","2026-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-11-01,"Upstate"
"642",19370.7092113614,9178084.77017288,33.8047105937906,"C","2026-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2026-12-01,"Upstate"
"643",20912.0038390929,9872170.36174116,31.9035633634654,"C","2027-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-01-01,"Upstate"
"644",18881.348590793,8063109.90244025,40.0296666845922,"C","2027-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-02-01,"Upstate"
"645",17093.5006402158,8331543.48974581,40.4144416770647,"C","2027-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-03-01,"Upstate"
"646",14535.6250573941,6807378.3434283,52.2739606598726,"C","2027-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-04-01,"Upstate"
"647",17859.3279441654,6409111.34077695,70.400649662896,"C","2027-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-05-01,"Upstate"
"648",21197.8056027722,7338421.3001058,75.5499031621191,"C","2027-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-06-01,"Upstate"
"649",23041.4322916142,9524467.14730258,81.4237016883187,"C","2027-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-07-01,"Upstate"
"650",22635.4725865849,9379139.45793781,79.2030310826524,"C","2027-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-08-01,"Upstate"
"651",22424.2138770448,7528494.1570117,73.7508175620673,"C","2027-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-09-01,"Upstate"
"652",14283.3314290167,6650579.97633751,59.542668735399,"C","2027-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-10-01,"Upstate"
"653",16801.1004776407,7682709.50207254,43.4221912535239,"C","2027-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-11-01,"Upstate"
"654",19495.2794547148,9236830.10212881,33.7817722236247,"C","2027-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2027-12-01,"Upstate"
"655",21042.3211958412,9940537.33095316,31.8776579253229,"C","2028-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-01-01,"Upstate"
"656",19002.9807567613,8134883.56118961,40.0198402415351,"C","2028-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-02-01,"Upstate"
"657",17207.9218488516,8389660.93905856,40.4131571580771,"C","2028-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-03-01,"Upstate"
"658",14643.6605442369,6858187.30758783,52.1920229359436,"C","2028-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-04-01,"Upstate"
"659",17973.7301536867,6454183.91449133,70.4574144815514,"C","2028-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-05-01,"Upstate"
"660",21327.594766952,7396256.10129522,75.5509934743287,"C","2028-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-06-01,"Upstate"
"661",23176.5938306821,9603950.38619157,81.4491245445778,"C","2028-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-07-01,"Upstate"
"662",22769.5404484396,9475706.09920147,79.2220430724338,"C","2028-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-08-01,"Upstate"
"663",22559.0322948705,7583960.74858099,73.7455399420995,"C","2028-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-09-01,"Upstate"
"664",14389.4007179623,6694027.53151789,59.4846714804674,"C","2028-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-10-01,"Upstate"
"665",16916.1892342662,7730671.95455717,43.3838950093655,"C","2028-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-11-01,"Upstate"
"666",19615.84827022,9293815.3490542,33.8033527273928,"C","2028-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2028-12-01,"Upstate"
"667",21171.9539700057,9986607.05723876,31.8805685390083,"C","2029-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-01-01,"Upstate"
"668",19125.7138574788,8179700.76514577,40.0114761341412,"C","2029-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-02-01,"Upstate"
"669",17322.1816234763,8444164.01168649,40.4426580002218,"C","2029-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-03-01,"Upstate"
"670",14749.0837933934,6893025.13443905,52.2121422645346,"C","2029-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-04-01,"Upstate"
"671",18093.2144943599,6481880.37166504,70.4378425831285,"C","2029-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-05-01,"Upstate"
"672",21458.1749107313,7442446.83979096,75.5553311832552,"C","2029-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-06-01,"Upstate"
"673",23314.2546049146,9635896.91418628,81.4488705812876,"C","2029-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-07-01,"Upstate"
"674",22905.48306662,9501087.96523196,79.2252218523641,"C","2029-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-08-01,"Upstate"
"675",22693.9995490183,7619674.64796714,73.7519144116209,"C","2029-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-09-01,"Upstate"
"676",14494.1653615984,6739233.86629461,59.4982934364038,"C","2029-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-10-01,"Upstate"
"677",17029.5104373624,7780710.72351699,43.4115982341306,"C","2029-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-11-01,"Upstate"
"678",19738.8360848666,9357141.11620841,33.8032602915749,"C","2029-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2029-12-01,"Upstate"
"679",21294.3348737984,10060688.583517,31.8888129295965,"C","2030-01",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-01-01,"Upstate"
"680",19240.8587975162,8228977.0230282,40.0182866539342,"C","2030-02",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-02-01,"Upstate"
"681",17431.7452975987,8496993.60742984,40.431646660133,"C","2030-03",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-03-01,"Upstate"
"682",14847.9800680339,6941532.323087,52.2339734988054,"C","2030-04",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-04-01,"Upstate"
"683",18205.6684718563,6531797.73462122,70.4249099085047,"C","2030-05",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-05-01,"Upstate"
"684",21582.1848849172,7487600.43884628,75.5532491012553,"C","2030-06",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-06-01,"Upstate"
"685",23445.4010896285,9708233.35122235,81.4397673869133,"C","2030-07",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-07-01,"Upstate"
"686",23035.0875603299,9567494.70913865,79.2171037284175,"C","2030-08",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-08-01,"Upstate"
"687",22822.3588982583,7674743.60092162,73.7513449183683,"C","2030-09",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-09-01,"Upstate"
"688",14592.4108028584,6782812.07981006,59.513986819524,"C","2030-10",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-10-01,"Upstate"
"689",17137.3678146699,7832648.24268375,43.4146828612671,"C","2030-11",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-11-01,"Upstate"
"690",19855.5195065188,9413656.66988738,33.7954850283037,"C","2030-12",9379.8,8575.4,8913.2,2609.6,2495.2,2519.2,6770.2,6080.2,6394,2030-12-01,"Upstate"
"691",62159,41932164,51.0705394190871,"D","2011-11",1944.9,1633.9,1641.3,1555.5,1306.7,1277.7,389.4,327.2,363.6,2011-11-01,"Upstate"
"692",64353,44984834,36.5483870967742,"D","2011-12",1944.9,1633.9,1641.3,1555.5,1306.7,1277.7,389.4,327.2,363.6,2011-12-01,"Upstate"
"693",64832,45827386,30.9677419354839,"D","2012-01",1944.9,1633.9,1641.3,1555.5,1306.7,1277.7,389.4,327.2,363.6,2012-01-01,"Upstate"
"694",64261,42219832,34.9310344827586,"D","2012-02",1944.9,1633.9,1641.3,1555.5,1306.7,1277.7,389.4,327.2,363.6,2012-02-01,"Upstate"
"695",63524,43013944,49.935397039031,"D","2012-03",1944.9,1633.9,1641.3,1555.5,1306.7,1277.7,389.4,327.2,363.6,2012-03-01,"Upstate"
"696",61209,40810213,54.0333333333333,"D","2012-04",1944.9,1633.9,1641.3,1555.5,1306.7,1277.7,389.4,327.2,363.6,2012-04-01,"Upstate"
"697",58394,40818545,69.8387096774194,"D","2012-05",1944.9,1633.9,1641.3,1555.5,1306.7,1277.7,389.4,327.2,363.6,2012-05-01,"Upstate"
"698",61164,40182985,75.7666666666667,"D","2012-06",1944.9,1633.9,1641.3,1555.5,1306.7,1277.7,389.4,327.2,363.6,2012-06-01,"Upstate"
